20171010,930,981,981.95,979.82,980.57,47379,1,0,0
20171010,931,980.185,980.93,979.7,979.7,5264,1,0,0
20171010,932,979.81,980.78,979.62,980.275,5854,1,0,0
20171010,933,980.376,981.66,980.376,980.72,5120,1,0,0
20171010,934,980.75,980.75,978.75,979.88,6574,1,0,0
20171010,935,979.875,980.92,979.62,980.33,6045,1,0,0
20171010,936,980.27,980.76,978.75,979.28,7946,1,0,0
20171010,937,979.2,979.65,978.75,978.96,2828,1,0,0
20171010,938,978.751,979.69,978.7,979.53,7584,1,0,0
20171010,939,979.25,979.74,978.81,978.82,6074,1,0,0
20171010,940,979.08,979.41,978.81,978.942,4991,1,0,0
20171010,941,978.99,979.07,978.52,978.817,3294,1,0,0
20171010,942,978.915,979.234,978.27,978.59,5866,1,0,0
20171010,943,978.671,978.71,978.02,978.244,3292,1,0,0
20171010,944,978.4,978.4,977.63,978.08,4901,1,0,0
20171010,945,978.014,978.04,977.2,977.65,1323,1,0,0
20171010,946,977.46,977.97,977.36,977.792,2525,1,0,0
20171010,947,977.86,977.86,976.81,976.84,6051,1,0,0
20171010,948,976.92,976.94,975.63,976.2,3707,1,0,0
20171010,949,976.2,977.04,976.041,976.64,2198,1,0,0
20171010,950,976.785,976.785,975.739,976.24,912,1,0,0
20171010,951,976.069,976.24,975.66,975.95,888,1,0,0
20171010,952,975.918,976.1,975,975.13,3134,1,0,0
20171010,953,975.01,975.29,974.5,974.661,15373,1,0,0
20171010,954,975.109,975.109,974,974.63,3237,1,0,0
20171010,955,974.377,974.62,974,974.32,535,1,0,0
20171010,956,974.215,974.57,974,974.2,2643,1,0,0
20171010,957,974.29,975.1,974.201,974.829,4876,1,0,0
20171010,958,974.736,974.75,973.451,973.8,6051,1,0,0
20171010,959,973.65,974.23,973.26,973.3,6900,1,0,0
20171010,1000,973.86,973.86,973.2,973.71,2427,1,0,0
20171010,1001,973.729,973.8,973.22,973.502,2073,1,0,0
20171010,1002,973.3,973.427,973,973,4169,1,0,0
20171010,1003,973.145,973.82,973.01,973.814,2263,1,0,0
20171010,1004,973.48,973.68,973,973.05,1853,1,0,0
20171010,1005,973.48,973.649,973.04,973.2,3059,1,0,0
20171010,1006,973.339,973.6,973.08,973.532,8133,1,0,0
20171010,1007,973.5,973.68,973.01,973.54,7145,1,0,0
20171010,1008,973.6,974.33,973.52,973.621,4339,1,0,0
20171010,1009,973.85,974.26,973.561,974.26,6414,1,0,0
20171010,1010,974.15,974.56,973.964,974.04,2309,1,0,0
20171010,1011,974.51,974.51,973.74,974,3110,1,0,0
20171010,1012,974.24,974.35,973.57,973.72,2756,1,0,0
20171010,1013,973.765,974.01,972.5,972.501,4853,1,0,0
20171010,1014,972.502,973.56,972.46,973.028,4103,1,0,0
20171010,1015,973.01,973.03,971.5,972,6734,1,0,0
20171010,1016,972,972.41,971.55,972.23,5820,1,0,0
20171010,1017,972,972.569,971.72,971.777,2280,1,0,0
20171010,1018,972.08,972.74,971.52,972.15,8697,1,0,0
20171010,1019,972.046,972.367,971.02,971.02,1776,1,0,0
20171010,1020,971.26,971.26,970.03,970.53,6230,1,0,0
20171010,1021,970.552,971,970.28,970.58,1744,1,0,0
20171010,1022,970.02,971.01,970.02,970.89,2319,1,0,0
20171010,1023,970.96,971.201,970.8,970.98,672,1,0,0
20171010,1024,971.28,971.335,970.34,970.926,3231,1,0,0
20171010,1025,970.96,971.32,970.44,971.32,1795,1,0,0
20171010,1026,971.17,971.37,970.601,970.925,5589,1,0,0
20171010,1027,971.01,971.22,970.42,970.737,2501,1,0,0
20171010,1028,970.81,971.25,970.72,971.25,2021,1,0,0
20171010,1029,970.9,971.07,970.62,970.9,1171,1,0,0
20171010,1030,970.63,971.26,970.63,971.05,3563,1,0,0
20171010,1031,971.266,972.05,971.05,971.71,3825,1,0,0
20171010,1032,971.67,972.2,971.6,972.05,3064,1,0,0
20171010,1033,972.07,972.6,971.64,972.53,5219,1,0,0
20171010,1034,972.24,972.96,972.15,972.96,3905,1,0,0
20171010,1035,972.66,973.179,972.44,972.685,1774,1,0,0
20171010,1036,972.999,973,972.56,973,598,1,0,0
20171010,1037,972.68,972.94,972.375,972.54,2428,1,0,0
20171010,1038,972.41,972.855,972.33,972.56,2055,1,0,0
20171010,1039,972.4,972.75,972.08,972.23,1785,1,0,0
20171010,1040,972.29,972.29,971.55,971.551,632,1,0,0
20171010,1041,971.73,972.12,971.71,971.923,983,1,0,0
20171010,1042,971.78,972.564,971.78,972.26,4937,1,0,0
20171010,1043,972.14,972.59,972.14,972.59,655,1,0,0
20171010,1044,972.59,973.25,972.5,973.085,5044,1,0,0
20171010,1045,973.085,973.249,972.5,972.73,1406,1,0,0
20171010,1046,972.85,973.11,972.5,972.5,2744,1,0,0
20171010,1047,972.66,972.96,972.5,972.54,544,1,0,0
20171010,1048,972.95,973.05,972.55,972.55,2671,1,0,0
20171010,1049,972.975,972.99,972.44,972.707,3255,1,0,0
20171010,1050,972.943,973.33,972.837,973.224,1059,1,0,0
20171010,1051,973.17,973.34,973,973.24,1340,1,0,0
20171010,1052,973.044,973.3,972.4,972.88,2499,1,0,0
20171010,1053,973.09,973.3,972.89,972.89,2697,1,0,0
20171010,1054,972.995,972.995,972.35,972.67,1180,1,0,0
20171010,1055,972.86,972.94,972.498,972.87,390,1,0,0
20171010,1056,972.589,972.99,972.38,972.648,3393,1,0,0
20171010,1057,972.438,972.899,971.93,972.26,1777,1,0,0
20171010,1058,972.047,972.83,971.966,972.82,1589,1,0,0
20171010,1059,972.63,972.819,972.42,972.67,730,1,0,0
20171010,1100,972.82,973.04,972.01,973.04,3003,1,0,0
20171010,1101,972.77,972.87,972.21,972.639,709,1,0,0
20171010,1102,972.08,972.63,971.7,971.89,566,1,0,0
20171010,1103,971.81,972.23,971.66,971.863,1436,1,0,0
20171010,1104,971.65,971.929,970.683,971.22,2048,1,0,0
20171010,1105,970.9,971.12,970.8,971.02,2345,1,0,0
20171010,1106,971.04,971.25,970.54,970.54,1491,1,0,0
20171010,1107,970.5,970.98,970.37,970.8,2416,1,0,0
20171010,1108,970.915,971.12,970.7,970.878,772,1,0,0
20171010,1109,970.991,971.891,970.991,971.53,1198,1,0,0
20171010,1110,971.925,972.05,971.688,971.88,1479,1,0,0
20171010,1111,971.88,972.25,971.55,971.98,3134,1,0,0
20171010,1112,972.18,972.2,971.78,971.91,342,1,0,0
20171010,1113,971.945,971.945,971.24,971.241,903,1,0,0
20171010,1114,971.37,971.73,971.06,971.06,4039,1,0,0
20171010,1115,971.06,971.42,971.06,971.36,1355,1,0,0
20171010,1116,971.61,972.23,971.4,972.23,3343,1,0,0
20171010,1117,972.589,972.849,971.9,972.839,739,1,0,0
20171010,1118,972.81,973.2,972.24,972.98,810,1,0,0
20171010,1119,972.77,973.319,972.77,973.054,458,1,0,0
20171010,1120,973.2,973.28,972.59,972.776,1930,1,0,0
20171010,1121,972.52,972.68,972.4,972.42,961,1,0,0
20171010,1122,972.4,972.4,971.451,971.451,1201,1,0,0
20171010,1123,971.27,971.95,971.22,971.718,1332,1,0,0
20171010,1124,971.966,971.966,971.59,971.95,22,1,0,0
20171010,1125,971.883,971.948,971.27,971.77,432,1,0,0
20171010,1126,971.29,971.75,971.25,971.71,1134,1,0,0
20171010,1127,971.48,971.48,970.51,970.821,3940,1,0,0
20171010,1128,970.795,970.92,970.51,970.8,2532,1,0,0
20171010,1129,970.81,970.97,970.34,970.34,6732,1,0,0
20171010,1130,970.33,971.12,970.33,970.803,2892,1,0,0
20171010,1131,970.95,971.13,970.64,970.71,613,1,0,0
20171010,1132,971.02,971.094,970.711,971.094,99,1,0,0
20171010,1133,970.915,971.31,970.78,971.08,4048,1,0,0
20171010,1134,971.1,971.56,971.09,971.09,1805,1,0,0
20171010,1135,971.07,971.16,970.663,970.982,1937,1,0,0
20171010,1136,971.02,971.02,970.39,970.825,3823,1,0,0
20171010,1137,971,971.26,970.66,970.979,505,1,0,0
20171010,1138,970.879,971.384,970.73,971.384,697,1,0,0
20171010,1139,971.18,971.54,970.837,971.238,199,1,0,0
20171010,1140,971.48,971.5,971,971.1,1111,1,0,0
20171010,1141,971.125,971.5,971,971.192,2622,1,0,0
20171010,1142,971.23,971.47,970.39,970.39,3117,1,0,0
20171010,1143,970.46,970.86,970.39,970.82,459,1,0,0
20171010,1144,970.82,970.82,970.33,970.33,1812,1,0,0
20171010,1145,970.33,970.53,970,970.35,1423,1,0,0
20171010,1146,970.12,970.236,969.03,969.96,9244,1,0,0
20171010,1147,969.96,970.11,969.72,969.72,724,1,0,0
20171010,1148,969.83,969.84,969.29,969.42,804,1,0,0
20171010,1149,969.525,969.82,969.13,969.43,1036,1,0,0
20171010,1150,969.34,969.71,969.286,969.374,1073,1,0,0
20171010,1151,969.54,969.56,969,969,976,1,0,0
20171010,1152,969,969.27,968.82,969.05,1906,1,0,0
20171010,1153,968.97,968.98,968.19,968.49,3976,1,0,0
20171010,1154,968.71,968.71,968.17,968.334,1548,1,0,0
20171010,1155,968.351,968.425,968,968.129,1962,1,0,0
20171010,1156,968.06,968.32,966.79,967.7,7104,1,0,0
20171010,1157,967.71,967.71,966.48,967.3,3059,1,0,0
20171010,1158,967.002,967.553,966.28,967.553,4087,1,0,0
20171010,1159,967.33,968.14,967.09,967.939,2877,1,0,0
20171010,1200,967.63,967.63,967.23,967.33,2047,1,0,0
20171010,1201,967.479,967.66,967.17,967.58,2767,1,0,0
20171010,1202,967.63,967.908,967.17,967.382,2308,1,0,0
20171010,1203,967.2,967.61,967.049,967.049,1298,1,0,0
20171010,1204,967.24,967.419,967.01,967.05,2485,1,0,0
20171010,1205,967.13,967.66,966.941,967.29,8885,1,0,0
20171010,1206,967.447,967.447,967.07,967.145,523,1,0,0
20171010,1207,967.127,967.29,966.1,966.645,6682,1,0,0
20171010,1208,966.56,966.809,966.09,966.309,1183,1,0,0
20171010,1209,966.39,966.646,966.254,966.546,2468,1,0,0
20171010,1210,966.804,966.804,966.06,966.35,3548,1,0,0
20171010,1211,966.17,966.49,966.08,966.26,1388,1,0,0
20171010,1212,966.23,966.759,966.11,966.705,5635,1,0,0
20171010,1213,966.705,967.29,966.57,967.29,2354,1,0,0
20171010,1214,967.16,967.22,966.839,967.15,291,1,0,0
20171010,1215,967.15,967.619,967.03,967.619,1167,1,0,0
20171010,1216,967.251,967.99,967.251,967.7,1976,1,0,0
20171010,1217,967.903,967.99,967.63,967.7,7345,1,0,0
