20170803,930,949.1,950,946.19,946.69,57895,1,0,0
20170803,931,946.3,948.925,945.71,948.12,12284,1,0,0
20170803,932,948.42,948.42,946.77,946.83,10153,1,0,0
20170803,933,946.55,947.81,946.35,947.59,9428,1,0,0
20170803,934,946.855,948.9,946.855,947.795,7243,1,0,0
20170803,935,947.56,948.489,945,945.969,4978,1,0,0
20170803,936,945.03,945.56,944.01,944.65,4209,1,0,0
20170803,937,944.695,945.53,944.42,945.39,4363,1,0,0
20170803,938,944.641,946.509,944.641,946.204,5186,1,0,0
20170803,939,945.74,946.9,945.051,946.6,5367,1,0,0
20170803,940,946.33,947.42,946.06,947,6074,1,0,0
20170803,941,947.269,947.54,946.16,946.42,5219,1,0,0
20170803,942,947.28,947.329,946.43,947.14,521,1,0,0
20170803,943,946.55,947.2,945.75,945.87,1764,1,0,0
20170803,944,946.21,946.21,945.57,945.9,1009,1,0,0
20170803,945,945.6,946.2,944.65,944.651,3626,1,0,0
20170803,946,944.99,945.3,943.43,944.29,3221,1,0,0
20170803,947,943.55,944.26,943.35,943.8,1698,1,0,0
20170803,948,943.766,945.185,943.485,944.775,2401,1,0,0
20170803,949,944.4,944.94,943.5,944.33,4256,1,0,0
20170803,950,943.91,944.68,943.91,944.603,3241,1,0,0
20170803,951,944.95,944.95,943.24,943.879,4374,1,0,0
20170803,952,943.5,944.3,943.281,943.54,2317,1,0,0
20170803,953,943.48,944,942.314,942.77,10309,1,0,0
20170803,954,943.2,943.402,941.77,942.06,2922,1,0,0
20170803,955,942.03,943,941.62,942.07,3772,1,0,0
20170803,956,942.23,942.61,941.01,942.33,4147,1,0,0
20170803,957,942.329,942.33,940.553,941.869,6616,1,0,0
20170803,958,941.16,942.74,940.92,942.512,4605,1,0,0
20170803,959,941.984,942.35,941.003,942.05,8303,1,0,0
20170803,1000,941.87,942.98,941.46,942.562,4603,1,0,0
20170803,1001,942.895,943.94,941.83,943.93,3518,1,0,0
20170803,1002,943.25,943.61,942.38,942.72,4137,1,0,0
20170803,1003,942.57,943.77,942.14,943.77,3407,1,0,0
20170803,1004,943.14,943.21,941.92,942.04,2083,1,0,0
20170803,1005,942.53,942.53,940.65,941.181,4966,1,0,0
20170803,1006,941.33,942,940.671,941.989,1987,1,0,0
20170803,1007,941.99,941.99,940.77,941.342,3702,1,0,0
20170803,1008,941.369,941.66,940.715,940.874,3678,1,0,0
20170803,1009,940.874,941.98,940.827,941.96,3763,1,0,0
20170803,1010,941.96,941.96,941.001,941.461,2434,1,0,0
20170803,1011,941.75,942.435,941.22,942.39,4940,1,0,0
20170803,1012,941.81,942.1,941,941.525,3438,1,0,0
20170803,1013,941.589,941.589,940.09,940.82,6157,1,0,0
20170803,1014,940.72,941.1,940.081,940.93,1490,1,0,0
20170803,1015,940.452,941.198,940.05,941.045,3427,1,0,0
20170803,1016,941.015,942.91,941.015,942.565,3645,1,0,0
20170803,1017,942.549,942.974,941.99,942.393,2897,1,0,0
20170803,1018,942.25,942.96,942.25,942.41,1944,1,0,0
20170803,1019,942.75,943.648,942.52,943.03,1543,1,0,0
20170803,1020,943.03,943.499,942.56,942.822,1684,1,0,0
20170803,1021,943.23,943.6,942.82,943.018,3552,1,0,0
20170803,1022,942.82,943.77,942.82,943.475,5740,1,0,0
20170803,1023,943.47,943.77,942.939,943.73,2221,1,0,0
20170803,1024,942.965,943.91,942.75,943.705,3119,1,0,0
20170803,1025,943.63,943.98,943.442,943.442,1972,1,0,0
20170803,1026,943.709,944.346,943.442,943.68,5685,1,0,0
20170803,1027,943.748,943.95,942.37,943.349,3853,1,0,0
20170803,1028,943.01,943.35,942.62,943.14,3360,1,0,0
20170803,1029,943.15,943.3,942.54,943.08,3571,1,0,0
20170803,1030,943.088,943.45,942.96,943.2,460,1,0,0
20170803,1031,943.269,943.41,942.86,943.41,2155,1,0,0
20170803,1032,943.26,943.408,942.1,942.601,4090,1,0,0
20170803,1033,942.12,943.47,942.1,943.252,1562,1,0,0
20170803,1034,943.02,943.45,942.741,943.179,1990,1,0,0
20170803,1035,943.22,943.43,942.81,943.38,795,1,0,0
20170803,1036,943.04,943.67,942.5,942.649,2200,1,0,0
20170803,1037,942.48,943.02,942.48,942.98,471,1,0,0
20170803,1038,942.693,943.2,942,942.38,3526,1,0,0
20170803,1039,942.434,942.7,942.12,942.522,2640,1,0,0
20170803,1040,942.271,942.74,942.151,942.73,2928,1,0,0
20170803,1041,942.415,942.88,942.36,942.69,800,1,0,0
20170803,1042,942.407,943.33,942.407,942.868,1897,1,0,0
20170803,1043,943.16,943.31,942.511,942.944,1102,1,0,0
20170803,1044,942.73,944.14,942.73,943.43,4697,1,0,0
20170803,1045,943.763,944.132,943.23,943.23,3900,1,0,0
20170803,1046,943.25,943.56,942.91,943,898,1,0,0
20170803,1047,943.25,943.54,943.001,943.304,665,1,0,0
20170803,1048,943.459,943.459,942.26,942.84,1696,1,0,0
20170803,1049,943.346,943.63,942.823,943.16,355,1,0,0
20170803,1050,943.619,943.829,942.973,943.57,1223,1,0,0
20170803,1051,943.665,944.473,943.665,944.473,1978,1,0,0
20170803,1052,944.35,944.569,944.02,944.1,2047,1,0,0
20170803,1053,944.356,944.47,943.833,944.216,2434,1,0,0
20170803,1054,944.29,944.43,943.84,944.35,2157,1,0,0
20170803,1055,944.429,944.601,944.04,944.539,2185,1,0,0
20170803,1056,944.538,945.21,944.38,944.998,2648,1,0,0
20170803,1057,944.706,945.29,944.633,945.26,1448,1,0,0
20170803,1058,945.28,945.67,945,945.54,4946,1,0,0
20170803,1059,945.82,945.99,945.26,945.522,827,1,0,0
20170803,1100,945.3,945.87,945.29,945.434,1635,1,0,0
20170803,1101,945.57,945.99,945.253,945.92,1985,1,0,0
20170803,1102,945.764,945.92,944.99,945.07,3133,1,0,0
20170803,1103,945.06,945.77,944.92,945.629,2070,1,0,0
20170803,1104,945.574,945.9,945.1,945.38,1097,1,0,0
